data_type,id,title,subtitle,storyImage,storyDesc,boardImage,boardbgm,team,type,moveType,imgUrl,hit,dodge,bgmtype,weapon_colour,crosshairType,position_row,position_col,condition_type,description,event_type,condition_turn,condition_team,condition_pieceId,condition_row,condition_col,action_type,action_pieceId,aim_row,aim_col,action_targetPieceId,action_findBestPosition,action_special,action_title,action_description,action_buttonText,action_character,action_text,action_from_row,action_from_col,action_to_row,action_to_col,action_position_row,action_position_col,once
piece_definition,new_getter_robot,,,,,,,red,新三一萬能俠,bishop,./images/unit/new_getter_robot.png,4,4,,#FF69B4,Getter_Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,great_mazinger,,,,,,,red,鐵甲萬能俠2號,bishop,./images/unit/great_mazinger.png,5,3,,#E6E8FA,Destructive_Thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,death_army_6,,,,,,,red,死亡軍團 6,pawn,./images/unit/death_army.png,3,3,,#FFD700,Beam_Saber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,death_army_5,,,,,,,red,死亡軍團 5,pawn,./images/unit/death_army.png,3,3,,#FFD700,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,death_army_4,,,,,,,red,死亡軍團 4,pawn,./images/unit/death_army.png,3,3,,#FFD700,Beam_Saber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,death_army_3,,,,,,,red,死亡軍團 3,pawn,./images/unit/death_army.png,3,3,,#FFD700,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,death_army_2,,,,,,,red,死亡軍團 2,pawn,./images/unit/death_army.png,3,3,,#FFD700,Beam_Saber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,death_army_1,,,,,,,red,死亡軍團 1,pawn,./images/unit/death_army.png,3,3,,#FFD700,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,master_gundam,,,,,,,red,盟主高達,knight,./images/unit/master_gundam.png,4,4,,#BF40BF,Beam_Saber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,gp01_gundam,,,,,,,red,高達GP01-Fb,rook,./images/unit/gp01_gundam.png,3,2,Gundam,#FF1493,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,devil_gundam_ii,,,,,,,red,魔鬼高達 第二型態,queen,./images/unit/devil_gundam_ii.png,4,4,,#E6E8FA,Cosmo_Nova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,pigdoron,,,,,,,red,皮克多倫,queen,./images/unit/pigdoron.png,4,4,,#FF4500,Cosmo_Nova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,getter_q_4,,,,,,,blue,三一萬能俠Q 4,pawn,./images/unit/getter_q.png,2,2,GetterRobot,#FF69B4,Getter_Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,getter_q_3,,,,,,,blue,三一萬能俠Q 3,pawn,./images/unit/getter_q.png,2,2,GetterRobot,#FF69B4,Getter_Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,getter_q_2,,,,,,,blue,三一萬能俠Q 2,pawn,./images/unit/getter_q.png,2,2,GetterRobot,#FF69B4,Getter_Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,getter_q_1,,,,,,,blue,三一萬能俠Q 1,pawn,./images/unit/getter_q.png,2,2,GetterRobot,#FF69B4,Getter_Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,minerva_x_1,,,,,,,blue,米涅瓦X 1,pawn,./images/unit/minerva_x.png,1,3,MazingerZ,#FF4500,Breast_Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,minerva_x_4,,,,,,,blue,米涅瓦X 4,pawn,./images/unit/minerva_x.png,1,3,MazingerZ,#FF4500,Breast_Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,minerva_x_3,,,,,,,blue,米涅瓦X 3,pawn,./images/unit/minerva_x.png,1,3,MazingerZ,#FF4500,Breast_Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,minerva_x_2,,,,,,,blue,米涅瓦X 2,pawn,./images/unit/minerva_x.png,1,3,MazingerZ,#FF4500,Breast_Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,shinning_gundam_s,,,,,,,blue,閃光高達(S),knight,./images/unit/shinning_gundam_s.png,5,3,ShinningGundamS,#66FF66,Beam_Saber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,shinning_gundam,,,,,,,blue,閃光高達,knight,./images/unit/shinning_gundam.png,4,2,ShinningGundam,#66FF66,Beam_Saber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,mazinger_z,,,,,,,blue,鐵甲萬能俠,bishop,./images/unit/mazinger_z.png,4,2,MazingerZ,#FF4500,Breast_Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,getter_robot,,,,,,,blue,三一萬能俠,bishop,./images/unit/getter_robot.png,3,3,GetterRobot,#FF69B4,Getter_Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,cybuster,,,,,,,blue,賽巴斯塔,rook,./images/unit/cybuster.png,3,5,Cybuster,#E6E8FA,Cosmo_Nova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,fa_gundam,,,,,,,blue,FA高達,rook,./images/unit/fa_gundam.png,3,3,Gundam,#FF1493,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,gundam,,,,,,,blue,高達,rook,./images/unit/gundam.png,2,3,Gundam,#FF1493,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,ra_cailum,,,,,,,blue,勞·卡拉姆號,king,./images/unit/ra_cailum.png,5,2,Gundam,#FF1493,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,nu_gundam,,,,,,,blue,Nu高達,queen,./images/unit/nu_gundam.png,4,4,Gundam,#FF1493,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,wing_zero_gundam,,,,,,,blue,飛翼零式高達,knight,./images/unit/wing_zero_gundam.png,5,3,Wingzero,#FFD700,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,devil_gundam_ii,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,shinning_gundam,,,,,,,,,,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,getter_robot,,,,,,,,,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,mazinger_z,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,great_mazinger,,,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,new_getter_robot,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
condition,victory,,,,,,,,,,,,,,,,,,captureAllPieces,敵全滅,,,,,,,,,,,,,,,,,,,,,,,,,
condition,defeat,,,,,,,,,,,,,,,,,,kingCaptured,我方旗艦「勞·卡拉姆號」被摧毀,,,,,,,,,,,,,,,,,,,,,,,,,
event,,,,,,,,,,,,,,,,,,,,,pieceCaptured,,,new_getter_robot,,,replacePiece,new_getter_robot_blue,,,getter_robot,TRUE,TRUE,新三一萬能俠歸隊！,三一萬能俠擊倒了新三一萬能俠，成功解除了新三一萬能俠的操控，接下來將由新三一萬能俠接替三一萬能俠的工作。,確定,,,,,,,,,TRUE
event,,,,,,,,,,,,,,,,,,,,,pieceCaptured,,,devil_gundam_ii,,,replacePiece,god_gundam,,,shinning_gundam,TRUE,TRUE,神高達駕到！,閃光高達用超出負荷的輸出把魔鬼高達 第二型態擊倒了，可惜閃光高達已經無法再次起動了。幸好神高達及時趕來支援！,確定,,,,,,,,,TRUE
event,,,,,,,,,,,,,,,,,,,,,pieceCaptured,,,great_mazinger,,,replacePiece,great_mazinger_blue,,,mazinger_z,TRUE,TRUE,鐵甲萬能俠2號歸隊！,鐵甲萬能俠擊倒了鐵甲萬能俠2號，成功解除了鐵甲萬能俠2號的操控，接下來將由鐵甲萬能俠2號接替鐵甲萬能俠的工作。,確定,,,,,,,,,TRUE
event,,,,,,,,,,,,,,,,,,,,,pieceCaptured,,,pigdoron,,,spawnPiece,pigdoron_reborn_1,0,3,,TRUE,TRUE,皮克多倫復活！,別以為要擊到我是一件容易的事！,確定,,,,,,,,,TRUE
event,,,,,,,,,,,,,,,,,,,,,pieceCaptured,,,pigdoron_reborn_1,,,spawnPiece,pigdoron_reborn_2,0,3,,TRUE,TRUE,皮克多倫復活！,看我的最後一擊！,確定,,,,,,,,,TRUE
