data_type,id,title,subtitle,storyImage,storyDesc,boardImage,boardbgm,team,type,moveType,imgUrl,hit,dodge,bgmtype,weapon_colour,crosshairType,position_row,position_col,condition_type,description,event_type,condition_turn,condition_team,condition_pieceId,condition_row,condition_col,action_type,action_pieceId,aim_row,aim_col,action_targetPieceId,action_findBestPosition,action_special,action_title,action_description,action_buttonText,action_character,action_text,action_from_row,action_from_col,action_to_row,action_to_col,action_position_row,action_position_col,once
initial_position,taurus_black_3,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,taurus_black_4,,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,taurus_2,,,,,,,,,,,,,,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,taurus_1,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,tallgeese_Ⅲ,,,,,,,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gelgoog_char,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gilgilgun_I_2,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gilgilgun_I_1,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gilgilgun_I_3,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gilgilgun_I_4,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gilgilgun_II_1,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gilgilgun_II_2,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,g_sky_1,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,g_sky_2,,,,,,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,g_sky_3,,,,,,,,,,,,,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,g_sky_4,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,guncannon_1,,,,,,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,guncannon_2,,,,,,,,,,,,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,guncannon_3,,,,,,,,,,,,,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,guncannon_4,,,,,,,,,,,,,,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,ra_cailum,,,,,,,,,,,,,,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,nu_gundam,,,,,,,,,,,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,zeta_gundam,,,,,,,,,,,,,,,,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,zz_gundam,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gundam_mk_ii,,,,,,,,,,,,,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,wing_zero_gundam,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gundam,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gp01_gundam,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
condition,victory,,,,,,,,,,,,,,,,,,surviveNTurns,撐過 30 個回合,,,,,,,,,,,,,,,,,,,,,,,,,
condition,defeat,,,,,,,,,,,,,,,,,,kingCaptured,我方旗艦「勞·卡拉姆號」被摧毀,,,,,,,,,,,,,,,,,,,,,,,,,
event,,,,,,,,,,,,,,,,,,,,,turnStart,25,blue,,,,spawnPiece,cybuster,5,7,,TRUE,TRUE,賽巴斯塔趕來救援！,英雄們身陷重大危機之中，這時賽巴斯塔突然現身於眾人面前。他是否能拯救深陷困境的英雄們，化解這場危機呢？,確定,,,,,,,,,TRUE
event,,,,,,,,,,,,,,,,,,,,,pieceCaptured,,,gilgilgun_III,,,spawnPiece,gilgilgun_III_reborn_1,0,4,,TRUE,TRUE,基爾基爾鋼復活！,別以為要擊到我是一件容易的事！,確定,,,,,,,,,TRUE
event,,,,,,,,,,,,,,,,,,,,,pieceCaptured,,,gilgilgun_III_reborn_1,,,spawnPiece,gilgilgun_III_reborn_2,0,4,,TRUE,TRUE,基爾基爾鋼復活！,別以為要擊到我是一件容易的事！,確定,,,,,,,,,TRUE
event,,,,,,,,,,,,,,,,,,,,,pieceCaptured,,,gilgilgun_III_reborn_2,,,spawnPiece,gilgilgun_III_reborn_3,0,4,,TRUE,TRUE,基爾基爾鋼復活！,別以為要擊到我是一件容易的事！,確定,,,,,,,,,TRUE
event,,,,,,,,,,,,,,,,,,,,,pieceCaptured,,,gilgilgun_III_reborn_3,,,spawnPiece,gilgilgun_III_reborn_4,0,4,,TRUE,TRUE,基爾基爾鋼復活！,別以為要擊到我是一件容易的事！,確定,,,,,,,,,TRUE
event,,,,,,,,,,,,,,,,,,,,,pieceCaptured,,,gilgilgun_III_reborn_4,,,spawnPiece,gilgilgun_III_reborn_5,0,4,,TRUE,TRUE,基爾基爾鋼復活！,別以為要擊到我是一件容易的事！,確定,,,,,,,,,TRUE
