data_type,id,title,subtitle,storyImage,storyDesc,boardImage,boardbgm,team,type,moveType,imgUrl,hit,dodge,bgmtype,weapon_colour,crosshairType,position_row,position_col,condition_type,description,event_type,condition_turn,condition_team,condition_pieceId,condition_row,condition_col,action_type,action_pieceId,aim_row,aim_col,action_targetPieceId,action_findBestPosition,action_special,action_title,action_description,action_buttonText,action_character,action_text,action_from_row,action_from_col,action_to_row,action_to_col,action_position_row,action_position_col,once
piece_definition,Zweizargain,,,,,,,red,奪權者,queen,./images/unit/Zweizargain.png,5,5,,#E6E8FA,Trapezoid_Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,taurus,,,,,,,blue,陶拉斯(白),pawn,./images/unit/taurus.png,3,3,Winggundam,#FFD700,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,sazabi,,,,,,,blue,沙薩比,pawn,./images/unit/sazabi.png,4,4,Gundam,#FFD700,Beam_Saber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,tallgeese_Ⅲ,,,,,,,blue,多魯基斯Ⅲ,pawn,./images/unit/tallgeese_Ⅲ.png,3,5,Winggundam,#FFD700,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,wing_zero_gundam_powered,,,,,,,blue,飛翼零式高達 (零系統),knight,./images/unit/wing_zero_gundam_powered.png,5,5,Winggundam,#FF69B4,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,nu_gundam_powered,,,,,,,blue,Nu高達 (精神感應骨架),queen,./images/unit/nu_gundam_powered.png,5,5,NuGundam,#66FF66,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,cybuster_powered,,,,,,,blue,塞巴斯塔 (精靈憑依),rook,./images/unit/cybuster_powered.png,5,5,Cybuster,#E6E8FA,Cosmo_Nova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,nora_reborn_1,,,,,,,red,闘神·諾亞 復活1,queen,./images/unit/nora.png,5,5,,#FF4500,Beam_Saber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,nora,,,,,,,red,闘神·諾亞,queen,./images/unit/nora.png,5,5,,#FF4500,Beam_Saber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,gilgilgun_I_4,,,,,,,red,基爾基爾鋼I 4,pawn,./images/unit/gilgilgun_I.png,3,3,,#BF40BF,Destructive_Thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,gilgilgun_I_3,,,,,,,red,基爾基爾鋼I 3,pawn,./images/unit/gilgilgun_I.png,3,3,,#BF40BF,Destructive_Thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,gilgilgun_I_1,,,,,,,red,基爾基爾鋼I 1,pawn,./images/unit/gilgilgun_I.png,3,3,,#BF40BF,Destructive_Thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,gilgilgun_I_2,,,,,,,red,基爾基爾鋼I 2,pawn,./images/unit/gilgilgun_I.png,3,3,,#BF40BF,Destructive_Thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,gp03_gundam,,,,,,,blue,高達GP03D,rook,./images/unit/gp03d_gundam.png,5,4,Gundam,#FF1493,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,god_gundam2,,,,,,,blue,神高達 風雲再起,knight,./images/unit/god_gundam2.png,5,4,GodGundam,#FF4500,Trapezoid_Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,zeta_gundam,,,,,,,blue,Z高達,pawn,./images/unit/zeta_gundam.png,3,4,Gundam,#FF1493,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,zz_gundam,,,,,,,blue,ZZ高達,pawn,./images/unit/zz_gundam.png,4,3,Gundam,#FF1493,Beam_Saber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,gp01_gundam,,,,,,,blue,高達GP01-Fb,rook,./images/unit/gp01_gundam.png,3,2,Gundam,#FF1493,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,hyaku_shiki,,,,,,,blue,百式,pawn,./images/unit/hyaku_shiki.png,3,3,Gundam,#FF1493,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,gundam_mk_ii,,,,,,,blue,高達Mk-II,pawn,./images/unit/gundam_mk_ii.png,3,3,Gundam,#FF1493,Beam_Saber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,gundam,,,,,,,blue,高達,pawn,./images/unit/gundam.png,2,3,Gundam,#FF1493,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,fa_gundam,,,,,,,blue,FA高達,pawn,./images/unit/fa_gundam.png,3,3,Gundam,#FF1493,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,new_getter_robot,,,,,,,blue,新三一萬能俠,bishop,./images/unit/new_getter_robot.png,4,4,GetterRobot,#FF69B4,Getter_Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,great_mazinger,,,,,,,blue,鐵甲萬能俠2號,bishop,./images/unit/great_mazinger.png,5,3,MazingerZ,#E6E8FA,Destructive_Thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,god_gundam,,,,,,,blue,神高達,knight,./images/unit/god_gundam.png,4,3,GodGundam,#FF4500,Trapezoid_Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,shinning_gundam_s,,,,,,,blue,閃光高達(S),knight,./images/unit/shinning_gundam_s.png,5,3,ShinningGundamS,#66FF66,Beam_Saber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,shinning_gundam,,,,,,,blue,閃光高達,knight,./images/unit/shinning_gundam.png,4,2,ShinningGundam,#66FF66,Beam_Saber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,mazinger_z,,,,,,,blue,鐵甲萬能俠,bishop,./images/unit/mazinger_z.png,4,2,MazingerZ,#FF4500,Breast_Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,getter_robot,,,,,,,blue,三一萬能俠,bishop,./images/unit/getter_robot.png,3,3,GetterRobot,#FF69B4,Getter_Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,cybuster,,,,,,,blue,賽巴斯塔,rook,./images/unit/cybuster.png,3,5,Cybuster,#E6E8FA,Cosmo_Nova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,ra_cailum,,,,,,,blue,勞·卡拉姆號,king,./images/unit/ra_cailum.png,5,2,Gundam,#FF1493,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,nu_gundam,,,,,,,blue,Nu高達,queen,./images/unit/nu_gundam.png,4,4,Gundam,#FF1493,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,wing_zero_gundam,,,,,,,blue,飛翼零式高達,knight,./images/unit/wing_zero_gundam.png,5,3,Wingzero,#FFD700,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,nu_gundam,,,,,,,,,,,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,ra_cailum,,,,,,,,,,,,,,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,mazinger_z,,,,,,,,,,,,,,,,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,getter_robot,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,wing_zero_gundam,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,shinning_gundam,,,,,,,,,,,,,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gundam,,,,,,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gp01_gundam,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,zz_gundam,,,,,,,,,,,,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,zeta_gundam,,,,,,,,,,,,,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,hyaku_shiki,,,,,,,,,,,,,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gundam_mk_ii,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,cybuster,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,sazabi,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,tallgeese_Ⅲ,,,,,,,,,,,,,,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,taurus,,,,,,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,Zweizargain,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,nora,,,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gilgilgun_IV,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,devil_gundam_iii,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,great_master_gundam,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,pigdoron,,,,,,,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gilgilgun_III_1,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gilgilgun_III_2,,,,,,,,,,,,,,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gilgilgun_II_1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gilgilgun_II_2,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gilgilgun_II_3,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gilgilgun_II_4,,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gilgilgun_I_1,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gilgilgun_I_2,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gilgilgun_I_3,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gilgilgun_I_4,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
condition,victory,,,,,,,,,,,,,,,,,,captureAllPieces,敵全滅,,,,,,,,,,,,,,,,,,,,,,,,,
condition,defeat,,,,,,,,,,,,,,,,,,kingCaptured,我方旗艦「勞·卡拉姆號」被摧毀,,,,,,,,,,,,,,,,,,,,,,,,,
event,,,,,,,,,,,,,,,,,,,,,pieceCaptured,,,gilgilgun_IV,,,spawnPiece,gilgilgun_IV_reborn_1,0,5,,TRUE,TRUE,超級基爾基爾鋼復活！,看看我全力一擊！,確定,,,,,,,,,TRUE
event,,,,,,,,,,,,,,,,,,,,,pieceCaptured,,,nora,,,spawnPiece,nora_reborn_1,0,3,,TRUE,TRUE,闘神·諾亞復活！,別以為要擊到我是一件容易的事！,確定,,,,,,,,,TRUE
event,,,,,,,,,,,,,,,,,,,,,pieceCaptured,,,devil_gundam_iii,,,spawnPiece,devil_gundam_iii_reborn_1,0,2,,TRUE,TRUE,魔鬼高達 第三型態復活！,看看我全力一擊！,確定,,,,,,,,,TRUE
event,,,,,,,,,,,,,,,,,,,,,pieceCaptured,,,great_master_gundam,,,spawnPiece,great_master_gundam_reborn_1,0,1,,TRUE,TRUE,大盟主高達復活！,看看我全力一擊！,確定,,,,,,,,,TRUE
event,,,,,,,,,,,,,,,,,,,,,pieceCaptured,,,pigdoron,,,spawnPiece,pigdoron_reborn_1,0,6,,TRUE,TRUE,皮克多倫復活！,看看我全力一擊！,確定,,,,,,,,,TRUE
event,,,,,,,,,,,,,,,,,,,,,pieceCaptured,,,Zweizargain,,,spawnPiece,Zweizargain_reborn_1,0,4,,TRUE,TRUE,奪權者復活！,太天真了！,確定,,,,,,,,,TRUE
event,,,,,,,,,,,,,,,,,,,,,pieceCaptured,,,Zweizargain_reborn_1,,,spawnPiece,Zweizargain_reborn_2,0,4,,TRUE,TRUE,奪權者復活！,不要太自以為事！,確定,,,,,,,,,TRUE
event,,,,,,,,,,,,,,,,,,,,,pieceCaptured,,,Zweizargain_reborn_2,,,spawnPiece,Zweizargain_reborn_3,0,4,,TRUE,TRUE,奪權者復活！,居然這麼厲害！,確定,,,,,,,,,TRUE
